name;suspiciousness_value
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper():49;0.3892494720807615
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory):67;0.3892494720807615
com.fasterxml.jackson.dataformat.xml.util$StaxUtil#throwXmlAsIOException(javax.xml.stream.XMLStreamException):18;0.3872983346207417
com.fasterxml.jackson.dataformat.xml$XmlAnnotationIntrospector$Pair#XmlAnnotationIntrospector$Pair(com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.AnnotationIntrospector):71;0.3872983346207417
com.fasterxml.jackson.dataformat.xml$XmlAnnotationIntrospector$Pair#instance(com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.AnnotationIntrospector):90;0.3872983346207417
com.fasterxml.jackson.dataformat.xml.jaxb$XmlJaxbAnnotationIntrospector#XmlJaxbAnnotationIntrospector(com.fasterxml.jackson.databind.type.TypeFactory):34;0.3721042037676254
com.fasterxml.jackson.dataformat.xml$XmlMapper#XmlMapper(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.dataformat.xml.JacksonXmlModule):79;0.3713906763541037
com.fasterxml.jackson.dataformat.xml$XmlMapper#<clinit>():35;0.3713906763541037
com.fasterxml.jackson.dataformat.xml$JacksonXmlModule#JacksonXmlModule():50;0.3713906763541037
com.fasterxml.jackson.dataformat.xml$JacksonXmlModule#setupModule(com.fasterxml.jackson.databind.Module$SetupContext):57;0.3713906763541037
com.fasterxml.jackson.dataformat.xml$JacksonXmlModule#_constructIntrospector():123;0.3713906763541037
com.fasterxml.jackson.dataformat.xml$PackageVersion#<clinit>():13;0.3713906763541037
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter#DefaultXmlPrettyPrinter():106;0.3713906763541037
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$FixedSpaceIndenter#DefaultXmlPrettyPrinter$FixedSpaceIndenter():457;0.3713906763541037
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$Lf2SpacesIndenter#DefaultXmlPrettyPrinter$Lf2SpacesIndenter():500;0.3713906763541037
com.fasterxml.jackson.dataformat.xml.util$DefaultXmlPrettyPrinter$Lf2SpacesIndenter#<clinit>():487;0.3713906763541037
com.fasterxml.jackson.dataformat.xml.ser$XmlSerializerProvider#XmlSerializerProvider(com.fasterxml.jackson.dataformat.xml.util.XmlRootNameLookup):41;0.3713906763541037
com.fasterxml.jackson.dataformat.xml.ser$XmlSerializerProvider#<clinit>():35;0.3713906763541037
com.fasterxml.jackson.dataformat.xml.util$XmlRootNameLookup#XmlRootNameLookup():30;0.3713906763541037
com.fasterxml.jackson.dataformat.xml.ser$XmlBeanSerializerModifier#XmlBeanSerializerModifier():24;0.3713906763541037
