name;suspiciousness_value
org.joda.time.format$DateTimeFormatter#parseInto(org.joda.time.ReadWritableInstant,java.lang.String,int):693;0.5715476066494082
org.joda.time.base$BaseDateTime#setChronology(org.joda.time.Chronology):329;0.5266483557042951
org.joda.time$MutableDateTime#setChronology(org.joda.time.Chronology):518;0.5266483557042951
org.joda.time.format$ISODateTimeFormat#dateParser():568;0.5012804118276031
org.joda.time.format$DateTimeFormatterBuilder$Fraction#getFractionData(long,org.joda.time.DateTimeField):1961;0.36514837167011077
org.joda.time$MutableDateTime#toString():1178;0.3575277429186744
org.joda.time.format$DateTimeParserBucket#restoreState(java.lang.Object):289;0.31576100891221914
org.joda.time.format$DateTimeParserBucket$SavedState#restoreState(org.joda.time.format.DateTimeParserBucket):426;0.31576100891221914
org.joda.time.format$DateTimeFormatterBuilder$MatchingParser#parseInto(org.joda.time.format.DateTimeParserBucket,java.lang.String,int):2668;0.3143730417143384
org.joda.time.format$DateTimeParserBucket#saveState():274;0.3143730417143384
org.joda.time.format$DateTimeParserBucket$SavedState#DateTimeParserBucket$SavedState(org.joda.time.format.DateTimeParserBucket):418;0.3143730417143384
org.joda.time$MutableDateTime#MutableDateTime(int,int,int,int,int,int,int):278;0.31304951684997057
org.joda.time.base$BaseDateTime#setMillis(long):317;0.30599113263035527
org.joda.time$MutableDateTime#setMillis(long):408;0.30599113263035527
org.joda.time.base$AbstractDateTime#getCenturyOfEra():88;0.2904737509655563
org.joda.time.format$ISODateTimeFormat#dateTime():936;0.28799106933337204
org.joda.time.format$ISODateTimeFormat#tTime():901;0.28382310609877337
org.joda.time.format$ISODateTimeFormat#time():866;0.28061596239711656
org.joda.time.format$DateTimeFormatterBuilder$Fraction#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):1846;0.28061596239711656
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneOffset#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):2083;0.27866586259034765
org.joda.time.format$ISODateTimeFormat#hourMinuteSecondFraction():1450;0.2782806988090444
org.joda.time.format$ISODateTimeFormat#fractionElement():1659;0.2782806988090444
org.joda.time.format$DateTimeFormatterBuilder$Fraction#printTo(java.lang.StringBuffer,java.io.Writer,long,org.joda.time.Chronology):1879;0.2748846037392166
org.joda.time.format$DateTimeParserBucket#computeMillis(boolean,java.lang.String):332;0.2683122813033156
org.joda.time.format$DateTimeParserBucket#sort(org.joda.time.format.DateTimeParserBucket$SavedField[],int):399;0.2683122813033156
org.joda.time.field$PreciseDurationDateTimeField#remainder(long):126;0.2681050948421941
org.joda.time.format$ISODateTimeFormat#date():854;0.26341875207337534
org.joda.time.format$DateTimeFormatterBuilder$NumberFormatter#parseInto(org.joda.time.format.DateTimeParserBucket,java.lang.String,int):1263;0.26250576421999916
