name;suspiciousness_value
org.joda.time$DateTimeZone#parseOffset(java.lang.String):604;0.1796053020267749
org.joda.time$DateTimeZone#offsetFormatter():670;0.1796053020267749
org.joda.time$DateTimeZone$1#getZone():606;0.1796053020267749
org.joda.time$DateTimeZone$1#withUTC():609;0.1796053020267749
org.joda.time$DateTimeZone#forOffsetHoursMinutes(int,int):254;0.1270001270001905
org.joda.time$DateTimeZone#forOffsetMillis(int):282;0.11785113019775793
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneOffset#digitCount(java.lang.String,int,int):2453;0.10425720702853739
org.joda.time.format$FormatUtils#parseTwoDigits(java.lang.String,int):352;0.10425720702853739
org.joda.time$DateTimeZone#fixedOffsetZone(java.lang.String,int):349;0.10153461651336192
org.joda.time.field$FieldUtils#safeMultiply(int,int):119;0.10101525445522107
org.joda.time$DateTimeZone#printOffset(int):631;0.09901475429766744
org.joda.time.format$DateTimeParserBucket#setOffset(java.lang.Integer):195;0.08804509063256238
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneOffset#parseInto(org.joda.time.format.DateTimeParserBucket,java.lang.String,int):2278;0.07537783614444091
org.joda.time.format$DateTimeFormatter#parseMillis(java.lang.String):740;0.06696495301824251
org.joda.time.format$DateTimeFormatter#withChronology(org.joda.time.Chronology):257;0.06565321642986127
org.joda.time.format$DateTimeParserBucket#computeMillis(boolean,java.lang.String):345;0.05679618342470648
org.joda.time.format$DateTimeParserBucket#sort(org.joda.time.format.DateTimeParserBucket$SavedField[],int):416;0.05679618342470648
org.joda.time.format$DateTimeFormatter#requireParser():925;0.05337605126836238
org.joda.time.format$DateTimeParserBucket#DateTimeParserBucket(long,org.joda.time.Chronology,java.util.Locale,java.lang.Integer,int):120;0.05337605126836238
org.joda.time.format$DateTimeFormatter#DateTimeFormatter(org.joda.time.format.DateTimePrinter,org.joda.time.format.DateTimeParser,java.util.Locale,boolean,org.joda.time.Chronology,org.joda.time.DateTimeZone,java.lang.Integer,int):128;0.04569116623849538
org.joda.time.format$DateTimeFormatterBuilder#appendTimeZoneOffset(java.lang.String,boolean,int,int):1091;0.041451333614483915
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneOffset#DateTimeFormatterBuilder$TimeZoneOffset(java.lang.String,java.lang.String,boolean,int,int):2121;0.04130961923860138
org.joda.time.format$FormatUtils#appendPaddedInteger(java.lang.StringBuffer,int,int):50;0.04016096644512494
org.joda.time.format$DateTimeFormatter#selectChronology(org.joda.time.Chronology):940;0.03747658444979307
org.joda.time.format$FormatUtils#<clinit>():31;0.035245368842512066
org.joda.time.format$DateTimeFormatterBuilder#toFormatter():105;0.031702131247412065
org.joda.time.format$DateTimeFormatter#DateTimeFormatter(org.joda.time.format.DateTimePrinter,org.joda.time.format.DateTimeParser):109;0.031702131247412065
org.joda.time.format$DateTimeFormatterBuilder#isPrinter(java.lang.Object):1165;0.0316069770620507
org.joda.time.format$DateTimeFormatterBuilder#isParser(java.lang.Object):1175;0.0316069770620507
org.joda.time.format$DateTimeFormatterBuilder#append0(java.lang.Object):374;0.031591201180328175
org.joda.time.format$DateTimeFormatterBuilder#getFormatter():1138;0.031559720154890156
org.joda.time.format$DateTimeFormatterBuilder#DateTimeFormatterBuilder():84;0.0314970394174356
org.joda.time.field$FieldUtils#safeAdd(int,int):64;0.03141921118033474
org.joda.time$DateTimeZone#setDefault(org.joda.time.DateTimeZone):174;0.018321656997643758
org.joda.time$DateTimeUtils#getChronology(org.joda.time.Chronology):282;0.01783440937516054
org.joda.time$Chronology#Chronology():63;0.017269637568509903
org.joda.time.chrono$BaseChronology#BaseChronology():54;0.017269637568509903
org.joda.time$DateTimeZone#getDefault():133;0.01725420676492063
org.joda.time$DateTimeZone#forTimeZone(java.util.TimeZone):302;0.01725420676492063
org.joda.time$DateTimeZone#getConvertedId(java.lang.String):559;0.01725420676492063
org.joda.time$DateTimeUtils#<clinit>():39;0.017077183985952
org.joda.time$DateTimeUtils#put(java.util.Map,java.lang.String,java.lang.String):63;0.017077183985952
org.joda.time$DateTimeUtils$SystemMillisProvider#DateTimeUtils$SystemMillisProvider():524;0.017077183985952
org.joda.time$DateTimeZone#forID(java.lang.String):204;0.016419940661725654
org.joda.time.tz$ZoneInfoProvider#loadZoneData(java.lang.String):224;0.016419940661725654
org.joda.time.tz$DateTimeZoneBuilder#readFrom(java.io.InputStream,java.lang.String):95;0.016419940661725654
org.joda.time.tz$DateTimeZoneBuilder#readFrom(java.io.DataInput,java.lang.String):110;0.016419940661725654
org.joda.time.tz$DateTimeZoneBuilder#readMillis(java.io.DataInput):183;0.016419940661725654
org.joda.time.tz$DateTimeZoneBuilder$PrecalculatedZone#DateTimeZoneBuilder$PrecalculatedZone(java.lang.String,long[],int[],int[],java.lang.String[],org.joda.time.tz.DateTimeZoneBuilder$DSTZone):1500;0.016419940661725654
org.joda.time.tz$DateTimeZoneBuilder$PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1341;0.016419940661725654
org.joda.time.tz$DateTimeZoneBuilder$DSTZone#DateTimeZoneBuilder$DSTZone(java.lang.String,int,org.joda.time.tz.DateTimeZoneBuilder$Recurrence,org.joda.time.tz.DateTimeZoneBuilder$Recurrence):1176;0.016419940661725654
