name;suspiciousness_value
org.jsoup.select$Selector$SelectorParseException#Selector$SelectorParseException(java.lang.String,java.lang.Object[]):428;1.0
org.jsoup.nodes$Element#getElementsByAttribute(java.lang.String):521;0.2886751345948129
org.jsoup.select$Selector#filterForDescendants(java.util.Collection,java.util.Collection):335;0.2773500981126146
org.jsoup.nodes$Evaluator$Attribute#Evaluator$Attribute(java.lang.String):102;0.22941573387056174
org.jsoup.nodes$Evaluator$Attribute#matches(org.jsoup.nodes.Element,org.jsoup.nodes.Element):108;0.22941573387056174
org.jsoup.select$Selector#byAttribute():228;0.22941573387056174
org.jsoup.select$Selector#combinator(char):138;0.18257418583505536
org.jsoup.select$Selector#select(java.lang.String,java.lang.Iterable):94;0.17677669529663687
org.jsoup.parser$Tag#isValidParent(org.jsoup.parser.Tag):195;0.1690308509457033
org.jsoup.select$Elements#contains(java.lang.Object):438;0.15811388300841897
org.jsoup.select$Selector#intersectElements(java.util.Collection):196;0.15811388300841897
org.jsoup.select$Selector#filterForSelf(java.util.Collection,java.util.Collection):397;0.15811388300841897
org.jsoup.parser$TokenQueue#chompBalanced(char,char):269;0.1386750490563073
org.jsoup.parser$TokenQueue#remainder():389;0.13130643285972254
org.jsoup.nodes$Attribute#hashCode():118;0.12126781251816648
org.jsoup.parser$TokenQueue#consumeToAny(java.lang.String[]):230;0.11785113019775793
org.jsoup.nodes$Node#equals(java.lang.Object):392;0.10153461651336192
org.jsoup.select$Selector#byTag():218;0.09534625892455924
org.jsoup.parser$Tag#hashCode():231;0.09284766908852593
org.jsoup.nodes$Node#hashCode():399;0.09284766908852593
org.jsoup.nodes$Element#select(java.lang.String):199;0.09284766908852593
org.jsoup.nodes$Element#hashCode():1040;0.09284766908852593
org.jsoup.nodes$Attributes#hashCode():151;0.09284766908852593
org.jsoup.select$Elements#Elements(java.util.Collection):19;0.09284766908852593
org.jsoup.select$Selector#Selector(java.lang.String,org.jsoup.nodes.Element):65;0.09284766908852593
org.jsoup.select$Selector#<clinit>():59;0.09284766908852593
org.jsoup.select$Selector#select(java.lang.String,org.jsoup.nodes.Element):84;0.09284766908852593
org.jsoup.select$Selector#select():105;0.09284766908852593
org.jsoup.select$Selector#findElements():158;0.09284766908852593
org.jsoup.select$Selector#addElements(java.util.Collection):192;0.09284766908852593
org.jsoup.nodes$Node#hasAttr(java.lang.String):104;0.09166984970282113
org.jsoup.select$Elements#iterator():440;0.09128709291752768
org.jsoup.parser$TokenQueue#consumeElementSelector():352;0.0827605888602368
org.jsoup.nodes$Attributes#hasKey(java.lang.String):70;0.0827605888602368
org.jsoup.nodes$Attribute#createFromEncoded(java.lang.String,java.lang.String):95;0.07856742013183861
org.jsoup.parser$Parser#parseAttribute(org.jsoup.parser.Tag):184;0.07808688094430304
org.jsoup.parser$TokenQueue#consumeAttributeKey():377;0.07808688094430304
org.jsoup.parser$TokenQueue#consume():164;0.07559289460184544
org.jsoup.nodes$Attributes#put(org.jsoup.nodes.Attribute):51;0.07537783614444091
org.jsoup.nodes$Attribute#getKey():33;0.07537783614444091
org.jsoup.nodes$Attribute#Attribute(java.lang.String,java.lang.String):21;0.07516460280028289
org.jsoup.parser$Parser#parseTextNode():219;0.07053456158585983
org.jsoup.parser$TokenQueue#peek():42;0.07053456158585983
org.jsoup.nodes$TextNode#createFromEncoded(java.lang.String,java.lang.String):95;0.06984302957695782
org.jsoup.nodes$Node#Node():46;0.06950480468569159
org.jsoup.nodes$TextNode#TextNode(java.lang.String,java.lang.String):25;0.06950480468569159
org.jsoup.nodes$Node#parent():210;0.06933752452815364
org.jsoup.parser$Parser#parseEndTag():121;0.06884283908215143
org.jsoup.parser$Tag#isIgnorableEndTag(org.jsoup.parser.Tag):210;0.06884283908215143
org.jsoup.parser$Parser#popStackToClose(org.jsoup.parser.Tag):296;0.06788442333021306
org.jsoup$Jsoup#parse(java.lang.String):44;0.06711560552140243
org.jsoup.parser$TokenQueue#matchesCS(java.lang.String):88;0.0663723311599972
org.jsoup.parser$TokenQueue#chompTo(java.lang.String):248;0.0663723311599972
org.jsoup.parser$Tag#getImplicitParent():187;0.0659380473395787
org.jsoup.parser$Parser#parse(java.lang.String,java.lang.String):53;0.06523280730534423
org.jsoup.parser$TokenQueue#consumeTo(java.lang.String):190;0.0642824346533225
org.jsoup.parser$Parser#parseStartTag():133;0.06350006350009525
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):237;0.06350006350009525
org.jsoup.parser$Parser#stackHasValidParent(org.jsoup.parser.Tag):267;0.06350006350009525
org.jsoup.parser$Parser#popStackToSuitableContainer(org.jsoup.parser.Tag):285;0.06350006350009525
org.jsoup.parser$Tag#isEmpty():159;0.06350006350009525
org.jsoup.parser$Tag#isValidAncestor(org.jsoup.parser.Tag):199;0.06350006350009525
org.jsoup.parser$TokenQueue#matchesAny(java.lang.String[]):98;0.06350006350009525
org.jsoup.parser$TokenQueue#matchesAny(char[]):106;0.06350006350009525
org.jsoup.parser$TokenQueue#matchesWhitespace():141;0.06350006350009525
org.jsoup.parser$TokenQueue#consume(java.lang.String):175;0.06350006350009525
org.jsoup.parser$TokenQueue#consumeWhitespace():314;0.06350006350009525
org.jsoup.parser$TokenQueue#consumeTagName():339;0.06350006350009525
org.jsoup.parser$TokenQueue#matchChomp(java.lang.String):128;0.06337242505244779
org.jsoup.parser$TokenQueue#matchesWord():149;0.06337242505244779
org.jsoup.nodes$Element#tag():75;0.06337242505244779
org.jsoup.parser$Parser#last():318;0.06324555320336758
org.jsoup.parser$TokenQueue#matchesStartTag():118;0.06324555320336758
org.jsoup.nodes$Entities#unescape(java.lang.String):62;0.06324555320336758
org.jsoup.parser$Parser#Parser(java.lang.String,java.lang.String,boolean):29;0.06311944030978031
org.jsoup.parser$Parser#<clinit>():17;0.06311944030978031
org.jsoup.parser$Parser#parse():82;0.06311944030978031
org.jsoup.parser$Tag#getName():41;0.06311944030978031
org.jsoup.parser$TokenQueue#matches(java.lang.String):79;0.06311944030978031
org.jsoup.nodes$Node#childNode(int):189;0.06311944030978031
org.jsoup.nodes$Node#childNodes():198;0.06311944030978031
org.jsoup.nodes$Node#setParentNode(org.jsoup.nodes.Node):245;0.06311944030978031
org.jsoup.nodes$Node#addChildren(org.jsoup.nodes.Node[]):273;0.06311944030978031
org.jsoup.nodes$Node#reparentChild(org.jsoup.nodes.Node):291;0.06311944030978031
org.jsoup.nodes$Node#nextSibling():315;0.06311944030978031
org.jsoup.nodes$Node#siblingIndex():348;0.06311944030978031
org.jsoup.nodes$Node#setSiblingIndex(int):352;0.06311944030978031
org.jsoup.nodes$Element#nodeName():57;0.06311944030978031
org.jsoup.nodes$Element#tagName():66;0.06311944030978031
org.jsoup.nodes$Element#parent():128;0.06311944030978031
org.jsoup.nodes$Element#appendChild(org.jsoup.nodes.Node):209;0.06311944030978031
